LS Pattern,Frequencey,Percentage
"set(['L0_S1', 'L0_S8', 'L0_S10', 'L3_S40', 'L3_S51', 'L3_S39', 'L3_S41', 'L3_S49', 'L3_S48', 'L0_S3', 'L3_S45', 'L0_S0', 'L3_S43', 'L0_S6', 'L3_S47', 'L0_S4'])",297,0.0002508979951814069
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S15', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",3828,0.0032337963823381327
"set(['L0_S19', 'L0_S21', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S17', 'L0_S20', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",172,0.0001453011958626329
"set(['L0_S11', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",9994,0.008442675299134613
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34', 'L0_S20'])",235,0.000198521982719295
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S20', 'L0_S16', 'L3_S29', 'L3_S33', 'L3_S30', 'L0_S14', 'L3_S36', 'L3_S37', 'L3_S34'])",155,0.00013094003115527968
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",3792,0.003203384504134326
"set(['L3_S30', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S34', 'L3_S33', 'L3_S32', 'L0_S2', 'L0_S1', 'L0_S0', 'L0_S6', 'L0_S5', 'L3_S35'])",192,0.00016219668375363675
"set(['L2_S26', 'L0_S10', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",856,0.0007231268817349638
"set(['L2_S27', 'L3_S38', 'L3_S29', 'L1_S25', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",137,0.00011573409205337622
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S16', 'L0_S15', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",169,0.00014276687267898236
"set(['L2_S26', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L0_S7', 'L0_S11', 'L0_S5', 'L3_S35'])",817,0.0006901806803475064
"set(['L2_S27', 'L3_S40', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L1_S24'])",258,0.00021795179379394938
"set(['L2_S26', 'L3_S51', 'L1_S25', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S43', 'L3_S41', 'L3_S40'])",470,0.00039704396543859
"set(['L3_S35', 'L0_S11', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S33', 'L3_S32', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",151,0.0001275609335770789
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S14', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",162,0.000136853451917131
"set(['L2_S28', 'L3_S29', 'L1_S25', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",804,0.0006791986132183539
"set(['L3_S44', 'L0_S1', 'L0_S8', 'L3_S51', 'L0_S9', 'L3_S39', 'L3_S41', 'L3_S49', 'L3_S48', 'L0_S3', 'L3_S45', 'L0_S0', 'L3_S47', 'L0_S6', 'L0_S5', 'L3_S40'])",324,0.000273706903834262
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S20', 'L0_S16', 'L3_S29', 'L3_S33', 'L3_S30', 'L0_S14', 'L3_S37', 'L3_S34', 'L3_S35'])",175,0.0001478355190462835
"set(['L3_S45', 'L0_S11', 'L3_S50', 'L3_S51', 'L3_S41', 'L0_S8', 'L0_S1', 'L3_S48', 'L3_S47', 'L0_S2', 'L3_S39', 'L0_S0', 'L3_S43', 'L0_S6', 'L0_S5', 'L3_S40'])",357,0.00030158445885441836
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",3899,0.0032937753643511964
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S14', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",3955,0.003341082730446007
"set(['L0_S0', 'L0_S1', 'L3_S43', 'L0_S10', 'L3_S51', 'L3_S39', 'L3_S41', 'L3_S49', 'L3_S48', 'L0_S3', 'L3_S45', 'L0_S8', 'L3_S47', 'L0_S6', 'L0_S5', 'L3_S40'])",371,0.000313411300378121
"set(['L3_S40', 'L3_S43', 'L0_S11', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S41', 'L0_S8', 'L3_S48', 'L0_S3', 'L0_S1', 'L0_S0', 'L0_S7', 'L3_S45', 'L3_S47', 'L0_S4'])",361,0.0003049635564326191
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",156,0.00013178480554982985
"set(['L3_S31', 'L0_S10', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",513,0.0004333692644042482
"set(['L3_S35', 'L0_S11', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",9873,0.00834045759739404
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S16', 'L0_S15', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",200,0.00016895487891003828
set([]),582,0.0004916586976282115
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S17', 'L0_S15', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",210,0.0001774026228555402
"set(['L0_S11', 'L2_S26', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",885,0.0007476253391769194
"set(['L3_S35', 'L2_S26', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L0_S7', 'L0_S11', 'L3_S34', 'L0_S4'])",908,0.0007670551502515738
"set(['L3_S41', 'L3_S44', 'L3_S45', 'L3_S40', 'L3_S51', 'L0_S9', 'L0_S8', 'L0_S1', 'L3_S49', 'L3_S48', 'L0_S3', 'L3_S39', 'L0_S0', 'L0_S6', 'L3_S47', 'L0_S4'])",322,0.0002720173550451616
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S14', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",168,0.00014192209828443216
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S35', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S37', 'L3_S34', 'L0_S20'])",235,0.000198521982719295
"set(['L0_S19', 'L0_S21', 'L0_S13', 'L0_S12', 'L0_S20', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S36', 'L3_S37', 'L3_S34', 'L0_S16'])",270,0.0002280890865285517
"set(['L3_S36', 'L3_S38', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5'])",307,0.0002593457391269088
"set(['L0_S11', 'L3_S37', 'L3_S29', 'L3_S32', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",168,0.00014192209828443216
"set(['L2_S27', 'L3_S29', 'L1_S25', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",10609,0.008962211551782982
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S14', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S43', 'L3_S41', 'L3_S40'])",160,0.00013516390312803063
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S14', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S43', 'L3_S41', 'L3_S40'])",171,0.00014445642146808274
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S17', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",202,0.00017064442769913868
"set(['L3_S35', 'L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S37', 'L3_S34', 'L0_S20'])",222,0.0001875399155901425
"set(['L0_S19', 'L0_S21', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S40', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L0_S20'])",161,0.0001360086775225808
"set(['L0_S11', 'L2_S27', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",760,0.0006420285398581455
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S37', 'L3_S34', 'L3_S35'])",230,0.00019429811074654402
"set(['L3_S35', 'L3_S37', 'L3_S29', 'L3_S32', 'L0_S9', 'L0_S8', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",149,0.00012587138478797853
"set(['L3_S30', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S33', 'L3_S32', 'L0_S2', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L3_S34', 'L0_S4'])",143,0.00012080273842067737
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S14', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S37', 'L3_S34', 'L3_S35'])",237,0.00020021153150839537
"set(['L3_S36', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S33', 'L3_S32', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",159,0.00013431912873348043
"set(['L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L3_S32', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",184,0.00015543848859723522
"set(['L3_S35', 'L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L0_S6', 'L3_S34', 'L0_S4'])",9788,0.008268651773857274
"set(['L0_S11', 'L2_S26', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L0_S6', 'L0_S5', 'L3_S35'])",881,0.0007442462415987186
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S20', 'L0_S16', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S48', 'L3_S47', 'L3_S45', 'L0_S14', 'L3_S43', 'L3_S41', 'L3_S40'])",165,0.00013938777510078158
"set(['L0_S19', 'L0_S21', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34', 'L0_S20'])",3820,0.0032270381871817313
"set(['L3_S35', 'L2_S27', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",825,0.0006969388755039079
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34', 'L0_S20'])",3755,0.0031721278515359688
"set(['L3_S43', 'L0_S10', 'L3_S39', 'L3_S51', 'L0_S8', 'L3_S41', 'L3_S49', 'L3_S48', 'L3_S47', 'L0_S2', 'L3_S45', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S40'])",353,0.00029820536127621756
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S16', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",147,0.00012418183599887815
"set(['L3_S36', 'L0_S10', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L3_S32', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5'])",169,0.00014276687267898236
"set(['L3_S43', 'L0_S10', 'L3_S50', 'L3_S51', 'L0_S8', 'L3_S39', 'L3_S41', 'L3_S48', 'L3_S47', 'L0_S2', 'L3_S45', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S40'])",359,0.0003032740076435187
"set(['L3_S44', 'L3_S49', 'L0_S10', 'L3_S40', 'L3_S51', 'L3_S39', 'L3_S41', 'L0_S8', 'L3_S48', 'L0_S3', 'L0_S1', 'L0_S0', 'L0_S7', 'L3_S45', 'L3_S47', 'L0_S4'])",312,0.0002635696110996597
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S14', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",3552,0.00300063864944228
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S36', 'L3_S37', 'L3_S34'])",246,0.0002078145010593471
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",3861,0.003261673937358289
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S14', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",181,0.00015290416541358464
"set(['L2_S26', 'L3_S29', 'L1_S24', 'L3_S32', 'L3_S30', 'L3_S36', 'L3_S37'])",231,0.00019514288514109422
"set(['L0_S10', 'L3_S37', 'L3_S29', 'L3_S38', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",299,0.00025258754397050723
"set(['L0_S19', 'L0_S21', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S35', 'L3_S37', 'L3_S34', 'L0_S20'])",3605,0.0030454116923534402
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S20', 'L0_S16', 'L3_S29', 'L3_S33', 'L3_S30', 'L0_S14', 'L3_S36', 'L3_S37', 'L3_S34'])",3833,0.003238020254310884
"set(['L3_S35', 'L3_S31', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L0_S6', 'L3_S34', 'L0_S4'])",486,0.00041056035575139305
"set(['L3_S31', 'L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L0_S6', 'L0_S5', 'L3_S35'])",459,0.00038775144709853786
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S36', 'L3_S37', 'L3_S34'])",250,0.00021119359863754785
"set(['L3_S44', 'L3_S50', 'L3_S51', 'L0_S9', 'L0_S8', 'L3_S39', 'L3_S40', 'L3_S48', 'L3_S47', 'L0_S2', 'L3_S45', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S41', 'L0_S4'])",354,0.0002990501356707678
"set(['L3_S31', 'L3_S36', 'L0_S10', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",452,0.00038183802633668653
"set(['L3_S45', 'L0_S11', 'L3_S50', 'L3_S51', 'L0_S8', 'L0_S1', 'L3_S40', 'L3_S48', 'L3_S47', 'L0_S2', 'L3_S39', 'L0_S0', 'L3_S43', 'L0_S6', 'L3_S41', 'L0_S4'])",394,0.0003328411114527754
"set(['L3_S36', 'L0_S11', 'L3_S37', 'L3_S29', 'L3_S38', 'L0_S8', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",271,0.00022893386092310186
"set(['L0_S1', 'L0_S8', 'L3_S40', 'L3_S51', 'L0_S9', 'L3_S39', 'L3_S41', 'L3_S49', 'L3_S48', 'L0_S3', 'L3_S45', 'L0_S0', 'L3_S43', 'L0_S6', 'L3_S47', 'L0_S4'])",334,0.0002821546477797639
"set(['L0_S11', 'L3_S30', 'L3_S37', 'L3_S29', 'L3_S38', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L3_S34', 'L0_S4'])",270,0.0002280890865285517
"set(['L3_S30', 'L3_S37', 'L3_S29', 'L3_S32', 'L0_S9', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L0_S6', 'L0_S5', 'L3_S35'])",154,0.00013009525676072948
"set(['L3_S31', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L3_S34', 'L0_S4'])",458,0.0003869066727039877
"set(['L3_S35', 'L2_S26', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L0_S7', 'L0_S11', 'L3_S34', 'L0_S4'])",819,0.0006918702291366067
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S43', 'L3_S41', 'L3_S40'])",165,0.00013938777510078158
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S15', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S37', 'L3_S34', 'L3_S35'])",244,0.0002061249522702467
"set(['L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L0_S6', 'L0_S5', 'L3_S35'])",10147,0.008571925781500792
"set(['L3_S40', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L1_S24'])",165,0.00013938777510078158
"set(['L2_S26', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",822,0.0006944045523202574
"set(['L2_S26', 'L1_S24', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",279,0.00023569205607950342
"set(['L2_S26', 'L3_S29', 'L1_S25', 'L3_S32', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",317,0.0002677934830724107
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S14', 'L3_S50', 'L3_S51', 'L0_S21', 'L3_S48', 'L3_S47', 'L3_S39', 'L3_S44', 'L3_S45', 'L3_S41', 'L3_S40'])",191,0.00016135190935908657
"set(['L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",10026,0.008469708079760219
"set(['L3_S31', 'L3_S36', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5'])",508,0.00042914539243149726
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S40', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L0_S20'])",158,0.00013347435433893026
"set(['L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L3_S32', 'L0_S2', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",161,0.0001360086775225808
"set(['L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",876,0.0007400223696259676
"set(['L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L3_S38', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L3_S34', 'L0_S4'])",305,0.0002576561903378084
"set(['L3_S49', 'L0_S1', 'L3_S51', 'L0_S9', 'L3_S39', 'L3_S41', 'L0_S8', 'L3_S48', 'L3_S47', 'L0_S2', 'L3_S45', 'L0_S0', 'L3_S43', 'L0_S6', 'L0_S5', 'L3_S40'])",391,0.0003303067882691248
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S37', 'L3_S34', 'L3_S35'])",271,0.00022893386092310186
"set(['L3_S35', 'L2_S26', 'L0_S10', 'L3_S37', 'L3_S29', 'L0_S8', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",872,0.000736643272047767
"set(['L3_S36', 'L0_S11', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S33', 'L3_S32', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",175,0.0001478355190462835
"set(['L0_S11', 'L2_S27', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",833,0.0007036970706603095
"set(['L0_S11', 'L3_S30', 'L3_S37', 'L3_S29', 'L3_S38', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L0_S6', 'L0_S5', 'L3_S35'])",275,0.00023231295850130264
"set(['L3_S31', 'L3_S36', 'L0_S10', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5'])",521,0.00044012745956064974
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",3701,0.0031265100342302583
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S17', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",178,0.00015036984222993407
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S17', 'L0_S20', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",154,0.00013009525676072948
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",3848,0.0032506918702291366
"set(['L2_S26', 'L3_S51', 'L1_S25', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",485,0.0004097155813568428
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S15', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",176,0.0001486802934408337
"set(['L0_S10', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L3_S32', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",162,0.000136853451917131
"set(['L3_S31', 'L0_S11', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",501,0.0004232319716696459
